Site,Parameter,Date LT,Year,Month,Day,Hour,NowCast Conc,AQI,AQI Category,Raw Conc,Conc Unit,Duration,QC Name
Ulaanbaatar,PM2.5 - Principal,27-03-2018 18:00,2018,3,27,18,-999,-999,N/A,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,27-03-2018 19:00,2018,3,27,19,-999,-999,N/A,-3,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,27-03-2018 20:00,2018,3,27,20,-999,-999,N/A,-3,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,27-03-2018 21:00,2018,3,27,21,-999,-999,N/A,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,27-03-2018 22:00,2018,3,27,22,20.3,68,Moderate,27,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,27-03-2018 23:00,2018,3,27,23,15,57,Moderate,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,28-03-2018 00:00,2018,3,28,0,17.1,62,Moderate,19,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,28-03-2018 01:00,2018,3,28,1,18.6,65,Moderate,20,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,28-03-2018 02:00,2018,3,28,2,20.8,69,Moderate,23,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,28-03-2018 03:00,2018,3,28,3,18.4,64,Moderate,16,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,28-03-2018 04:00,2018,3,28,4,16.1,59,Moderate,14,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,28-03-2018 05:00,2018,3,28,5,8.5,35,Good,1,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,28-03-2018 06:00,2018,3,28,6,4.7,20,Good,1,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,28-03-2018 07:00,2018,3,28,7,2.8,12,Good,1,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,28-03-2018 08:00,2018,3,28,8,4.9,20,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,28-03-2018 09:00,2018,3,28,9,12.4,52,Moderate,20,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,28-03-2018 10:00,2018,3,28,10,30.2,89,Moderate,48,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,28-03-2018 11:00,2018,3,28,11,27.6,84,Moderate,25,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,28-03-2018 12:00,2018,3,28,12,18.3,64,Moderate,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,28-03-2018 13:00,2018,3,28,13,9.6,40,Good,1,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,28-03-2018 14:00,2018,3,28,14,9.6,40,Good,-7,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,28-03-2018 15:00,2018,3,28,15,9.6,40,Good,-6,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,28-03-2018 16:00,2018,3,28,16,9.6,40,Good,-5,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,28-03-2018 17:00,2018,3,28,17,9.6,40,Good,-5,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,28-03-2018 18:00,2018,3,28,18,-999,-999,N/A,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,28-03-2018 19:00,2018,3,28,19,-999,-999,N/A,-3,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,28-03-2018 20:00,2018,3,28,20,-999,-999,N/A,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,28-03-2018 21:00,2018,3,28,21,-999,-999,N/A,31,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,28-03-2018 22:00,2018,3,28,22,37.5,106,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,28-03-2018 23:00,2018,3,28,23,36.1,102,Unhealthy for Sensitive Groups,35,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,29-03-2018 00:00,2018,3,29,0,40.3,113,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,29-03-2018 01:00,2018,3,29,1,30.8,90,Moderate,22,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,29-03-2018 02:00,2018,3,29,2,26.3,81,Moderate,22,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,29-03-2018 03:00,2018,3,29,3,22.6,73,Moderate,19,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,29-03-2018 04:00,2018,3,29,4,21.3,70,Moderate,20,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,29-03-2018 05:00,2018,3,29,5,21.1,70,Moderate,21,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,29-03-2018 06:00,2018,3,29,6,13,53,Moderate,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,29-03-2018 07:00,2018,3,29,7,11.5,48,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,29-03-2018 08:00,2018,3,29,8,13.2,53,Moderate,15,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,29-03-2018 09:00,2018,3,29,9,19.1,66,Moderate,25,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,29-03-2018 10:00,2018,3,29,10,24.5,77,Moderate,30,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,29-03-2018 11:00,2018,3,29,11,13.7,54,Moderate,3,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,29-03-2018 12:00,2018,3,29,12,7.8,33,Good,2,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,29-03-2018 13:00,2018,3,29,13,7.8,33,Good,-2,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,29-03-2018 14:00,2018,3,29,14,7.8,33,Good,-2,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,29-03-2018 15:00,2018,3,29,15,7.8,33,Good,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,29-03-2018 16:00,2018,3,29,16,7.8,33,Good,-5,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,29-03-2018 17:00,2018,3,29,17,-999,-999,N/A,-6,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,29-03-2018 18:00,2018,3,29,18,-999,-999,N/A,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,29-03-2018 19:00,2018,3,29,19,-999,-999,N/A,-1,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,29-03-2018 20:00,2018,3,29,20,-999,-999,N/A,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,29-03-2018 21:00,2018,3,29,21,-999,-999,N/A,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,29-03-2018 22:00,2018,3,29,22,-999,-999,N/A,-3,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,29-03-2018 23:00,2018,3,29,23,-999,-999,N/A,-5,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,30-03-2018 00:00,2018,3,30,0,-999,-999,N/A,-5,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,30-03-2018 01:00,2018,3,30,1,-999,-999,N/A,-5,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,30-03-2018 02:00,2018,3,30,2,-999,-999,N/A,-2,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,30-03-2018 03:00,2018,3,30,3,-999,-999,N/A,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,30-03-2018 04:00,2018,3,30,4,7,29,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,30-03-2018 05:00,2018,3,30,5,5.2,22,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,30-03-2018 06:00,2018,3,30,6,4.6,19,Good,4,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,30-03-2018 07:00,2018,3,30,7,4.6,19,Good,-2,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,30-03-2018 08:00,2018,3,30,8,4.6,19,Good,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,30-03-2018 09:00,2018,3,30,9,4.6,19,Good,-5,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,30-03-2018 10:00,2018,3,30,10,4.6,19,Good,-2,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,30-03-2018 11:00,2018,3,30,11,-999,-999,N/A,2,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,30-03-2018 12:00,2018,3,30,12,6.6,28,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,30-03-2018 13:00,2018,3,30,13,6.6,28,Good,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,30-03-2018 14:00,2018,3,30,14,8.3,35,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,30-03-2018 15:00,2018,3,30,15,8.3,35,Good,-1,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,30-03-2018 16:00,2018,3,30,16,8.3,35,Good,-2,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,30-03-2018 17:00,2018,3,30,17,8.3,35,Good,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,30-03-2018 18:00,2018,3,30,18,-999,-999,N/A,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,30-03-2018 19:00,2018,3,30,19,-999,-999,N/A,-2,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,30-03-2018 20:00,2018,3,30,20,-999,-999,N/A,-2,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,30-03-2018 21:00,2018,3,30,21,-999,-999,N/A,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,30-03-2018 22:00,2018,3,30,22,19.6,67,Moderate,25,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,30-03-2018 23:00,2018,3,30,23,33.5,96,Moderate,44,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,31-03-2018 00:00,2018,3,31,0,29.5,88,Moderate,26,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,31-03-2018 01:00,2018,3,31,1,25.6,79,Moderate,22,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,31-03-2018 02:00,2018,3,31,2,23.7,75,Moderate,22,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,31-03-2018 03:00,2018,3,31,3,18.8,65,Moderate,14,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,31-03-2018 04:00,2018,3,31,4,15.9,59,Moderate,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,31-03-2018 05:00,2018,3,31,5,15.9,59,Moderate,16,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,31-03-2018 06:00,2018,3,31,6,11.4,48,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,31-03-2018 07:00,2018,3,31,7,14.7,56,Moderate,18,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,31-03-2018 08:00,2018,3,31,8,12.8,52,Moderate,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,31-03-2018 09:00,2018,3,31,9,13.4,54,Moderate,14,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,31-03-2018 10:00,2018,3,31,10,30.7,90,Moderate,48,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,31-03-2018 11:00,2018,3,31,11,26.3,81,Moderate,22,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,31-03-2018 12:00,2018,3,31,12,15.6,58,Moderate,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,31-03-2018 13:00,2018,3,31,13,15.6,58,Moderate,-2,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,31-03-2018 14:00,2018,3,31,14,-999,-999,N/A,-2,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,31-03-2018 15:00,2018,3,31,15,-999,-999,N/A,-1,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,31-03-2018 16:00,2018,3,31,16,-999,-999,N/A,-3,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,31-03-2018 17:00,2018,3,31,17,-999,-999,N/A,-2,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,31-03-2018 18:00,2018,3,31,18,-999,-999,N/A,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,31-03-2018 19:00,2018,3,31,19,33.1,95,Moderate,44,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,31-03-2018 20:00,2018,3,31,20,75.7,161,Unhealthy,108,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,31-03-2018 21:00,2018,3,31,21,56.1,151,Unhealthy,39,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,31-03-2018 22:00,2018,3,31,22,71.5,159,Unhealthy,86,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,31-03-2018 23:00,2018,3,31,23,78.3,163,Unhealthy,85,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-04-2018 00:00,2018,4,1,0,70.1,159,Unhealthy,62,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-04-2018 01:00,2018,4,1,1,58,152,Unhealthy,46,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-04-2018 02:00,2018,4,1,2,43.9,122,Unhealthy for Sensitive Groups,30,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-04-2018 03:00,2018,4,1,3,24.9,78,Moderate,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-04-2018 04:00,2018,4,1,4,15.4,58,Moderate,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-04-2018 05:00,2018,4,1,5,12.7,52,Moderate,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-04-2018 06:00,2018,4,1,6,11.3,47,Good,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-04-2018 07:00,2018,4,1,7,9.1,38,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-04-2018 08:00,2018,4,1,8,10,42,Good,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-04-2018 09:00,2018,4,1,9,12.5,52,Moderate,15,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-04-2018 10:00,2018,4,1,10,12.2,51,Moderate,12,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-04-2018 11:00,2018,4,1,11,13.6,54,Moderate,15,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-04-2018 12:00,2018,4,1,12,10.3,43,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-04-2018 13:00,2018,4,1,13,6.1,25,Good,2,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-04-2018 14:00,2018,4,1,14,6.1,25,Good,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,01-04-2018 15:00,2018,4,1,15,6.1,25,Good,-1,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,01-04-2018 16:00,2018,4,1,16,6.1,25,Good,-2,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,01-04-2018 17:00,2018,4,1,17,6.1,25,Good,-2,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,01-04-2018 18:00,2018,4,1,18,-999,-999,N/A,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,01-04-2018 19:00,2018,4,1,19,-999,-999,N/A,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,01-04-2018 20:00,2018,4,1,20,-999,-999,N/A,2,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-04-2018 21:00,2018,4,1,21,2.6,11,Good,3,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-04-2018 22:00,2018,4,1,22,2.6,11,Good,-2,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,01-04-2018 23:00,2018,4,1,23,2.6,11,Good,-2,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,02-04-2018 00:00,2018,4,2,0,2.6,11,Good,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,02-04-2018 01:00,2018,4,2,1,2.6,11,Good,-2,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,02-04-2018 02:00,2018,4,2,2,-999,-999,N/A,-3,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,02-04-2018 03:00,2018,4,2,3,-999,-999,N/A,-3,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,02-04-2018 04:00,2018,4,2,4,-999,-999,N/A,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,02-04-2018 05:00,2018,4,2,5,-999,-999,N/A,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,02-04-2018 06:00,2018,4,2,6,-999,-999,N/A,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,02-04-2018 07:00,2018,4,2,7,-999,-999,N/A,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,02-04-2018 08:00,2018,4,2,8,-999,-999,N/A,-3,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,02-04-2018 09:00,2018,4,2,9,-999,-999,N/A,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-04-2018 10:00,2018,4,2,10,-999,-999,N/A,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,02-04-2018 11:00,2018,4,2,11,-999,-999,N/A,-3,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,02-04-2018 12:00,2018,4,2,12,-999,-999,N/A,-2,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,02-04-2018 13:00,2018,4,2,13,-999,-999,N/A,-1,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,02-04-2018 14:00,2018,4,2,14,-999,-999,N/A,-3,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,02-04-2018 15:00,2018,4,2,15,-999,-999,N/A,-5,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,02-04-2018 16:00,2018,4,2,16,-999,-999,N/A,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,02-04-2018 17:00,2018,4,2,17,-999,-999,N/A,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,02-04-2018 18:00,2018,4,2,18,-999,-999,N/A,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,02-04-2018 19:00,2018,4,2,19,-999,-999,N/A,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,02-04-2018 20:00,2018,4,2,20,-999,-999,N/A,-2,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,02-04-2018 21:00,2018,4,2,21,-999,-999,N/A,1,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-04-2018 22:00,2018,4,2,22,6.3,26,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-04-2018 23:00,2018,4,2,23,19.2,66,Moderate,29,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-04-2018 00:00,2018,4,3,0,21.2,70,Moderate,23,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-04-2018 01:00,2018,4,3,1,20,68,Moderate,19,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-04-2018 02:00,2018,4,3,2,21,70,Moderate,22,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-04-2018 03:00,2018,4,3,3,15.9,59,Moderate,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-04-2018 04:00,2018,4,3,4,10.4,43,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-04-2018 05:00,2018,4,3,5,7.7,32,Good,5,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-04-2018 06:00,2018,4,3,6,4.3,18,Good,1,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-04-2018 07:00,2018,4,3,7,3.1,13,Good,2,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-04-2018 08:00,2018,4,3,8,5,21,Good,7,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-04-2018 09:00,2018,4,3,9,11,46,Good,17,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-04-2018 10:00,2018,4,3,10,19,66,Moderate,27,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-04-2018 11:00,2018,4,3,11,12.5,52,Moderate,6,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-04-2018 12:00,2018,4,3,12,12.5,52,Moderate,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,03-04-2018 13:00,2018,4,3,13,12.5,52,Moderate,-2,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,03-04-2018 14:00,2018,4,3,14,12.5,52,Moderate,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,03-04-2018 15:00,2018,4,3,15,12.5,52,Moderate,-5,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,03-04-2018 16:00,2018,4,3,16,-999,-999,N/A,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,03-04-2018 17:00,2018,4,3,17,-999,-999,N/A,-3,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,03-04-2018 18:00,2018,4,3,18,-999,-999,N/A,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,03-04-2018 19:00,2018,4,3,19,-999,-999,N/A,-2,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,03-04-2018 20:00,2018,4,3,20,-999,-999,N/A,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,03-04-2018 21:00,2018,4,3,21,-999,-999,N/A,-6,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,03-04-2018 22:00,2018,4,3,22,-999,-999,N/A,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,03-04-2018 23:00,2018,4,3,23,-999,-999,N/A,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,04-04-2018 00:00,2018,4,4,0,-999,-999,N/A,-6,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,04-04-2018 01:00,2018,4,4,1,-999,-999,N/A,-6,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,04-04-2018 02:00,2018,4,4,2,-999,-999,N/A,-3,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,04-04-2018 03:00,2018,4,4,3,-999,-999,N/A,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,04-04-2018 04:00,2018,4,4,4,-999,-999,N/A,-5,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,04-04-2018 05:00,2018,4,4,5,-999,-999,N/A,-5,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,04-04-2018 06:00,2018,4,4,6,-999,-999,N/A,-5,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,04-04-2018 07:00,2018,4,4,7,-999,-999,N/A,-3,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,04-04-2018 08:00,2018,4,4,8,-999,-999,N/A,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,04-04-2018 09:00,2018,4,4,9,-999,-999,N/A,-3,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,04-04-2018 10:00,2018,4,4,10,-999,-999,N/A,-3,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,04-04-2018 11:00,2018,4,4,11,-999,-999,N/A,-1,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,04-04-2018 12:00,2018,4,4,12,-999,-999,N/A,-2,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,04-04-2018 13:00,2018,4,4,13,-999,-999,N/A,-4,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,04-04-2018 14:00,2018,4,4,14,-999,-999,N/A,-3,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,04-04-2018 15:00,2018,4,4,15,-999,-999,N/A,-1,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,04-04-2018 16:00,2018,4,4,16,-999,-999,N/A,-1,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,04-04-2018 17:00,2018,4,4,17,-999,-999,N/A,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,04-04-2018 18:00,2018,4,4,18,-999,-999,N/A,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,04-04-2018 19:00,2018,4,4,19,-999,-999,N/A,-1,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,04-04-2018 20:00,2018,4,4,20,-999,-999,N/A,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,04-04-2018 21:00,2018,4,4,21,-999,-999,N/A,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,04-04-2018 22:00,2018,4,4,22,-999,-999,N/A,1,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-04-2018 23:00,2018,4,4,23,-999,-999,N/A,0,UG/M3,1 Hr,Invalid
