Site,Parameter,Date LT,Year,Month,Day,Hour,NowCast Conc,AQI,AQI Category,Raw Conc,Conc Unit,Duration,QC Name
Ulaanbaatar,PM2.5 - Principal,01-01-2020 01:00,2020,1,1,1,384,423,Hazardous,350,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-01-2020 02:00,2020,1,1,2,247,297,Very Unhealthy,110,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-01-2020 03:00,2020,1,1,3,326.5,376,Hazardous,406,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-01-2020 04:00,2020,1,1,4,222.2,272,Very Unhealthy,118,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-01-2020 05:00,2020,1,1,5,420.7,447,Hazardous,619,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-01-2020 06:00,2020,1,1,6,257.8,308,Hazardous,95,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-01-2020 07:00,2020,1,1,7,169.9,220,Very Unhealthy,82,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-01-2020 08:00,2020,1,1,8,116.9,183,Unhealthy,64,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-01-2020 09:00,2020,1,1,9,128.4,189,Unhealthy,140,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-01-2020 10:00,2020,1,1,10,98.2,173,Unhealthy,68,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-01-2020 11:00,2020,1,1,11,94,171,Unhealthy,90,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-01-2020 12:00,2020,1,1,12,123.4,186,Unhealthy,153,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-01-2020 13:00,2020,1,1,13,105.7,177,Unhealthy,88,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-01-2020 14:00,2020,1,1,14,86.3,167,Unhealthy,67,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-01-2020 15:00,2020,1,1,15,76.1,162,Unhealthy,66,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-01-2020 16:00,2020,1,1,16,72.5,160,Unhealthy,69,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-01-2020 17:00,2020,1,1,17,80.7,164,Unhealthy,89,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-01-2020 18:00,2020,1,1,18,82.3,165,Unhealthy,84,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-01-2020 19:00,2020,1,1,19,76.1,162,Unhealthy,70,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-01-2020 20:00,2020,1,1,20,94.5,171,Unhealthy,113,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-01-2020 21:00,2020,1,1,21,114.2,181,Unhealthy,134,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-01-2020 22:00,2020,1,1,22,191.6,242,Very Unhealthy,269,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,01-01-2020 23:00,2020,1,1,23,364.8,410,Hazardous,538,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-01-2020 00:00,2020,1,2,0,403.9,436,Hazardous,443,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-01-2020 01:00,2020,1,2,1,443.5,462,Hazardous,483,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-01-2020 02:00,2020,1,2,2,387.8,426,Hazardous,332,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-01-2020 03:00,2020,1,2,3,384.4,423,Hazardous,381,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-01-2020 04:00,2020,1,2,4,351.2,401,Hazardous,318,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-01-2020 05:00,2020,1,2,5,283.6,334,Hazardous,216,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-01-2020 06:00,2020,1,2,6,232.8,283,Very Unhealthy,182,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-01-2020 07:00,2020,1,2,7,172.9,223,Very Unhealthy,113,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-01-2020 08:00,2020,1,2,8,166.9,217,Very Unhealthy,161,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-01-2020 09:00,2020,1,2,9,145.9,198,Unhealthy,125,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-01-2020 10:00,2020,1,2,10,277,327,Hazardous,408,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-01-2020 11:00,2020,1,2,11,409.5,440,Hazardous,542,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-01-2020 12:00,2020,1,2,12,368.7,413,Hazardous,328,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-01-2020 13:00,2020,1,2,13,222.3,272,Very Unhealthy,76,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-01-2020 14:00,2020,1,2,14,139.1,194,Unhealthy,56,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-01-2020 15:00,2020,1,2,15,101.5,175,Unhealthy,64,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-01-2020 16:00,2020,1,2,16,79.7,163,Unhealthy,58,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-01-2020 17:00,2020,1,2,17,70.3,159,Unhealthy,61,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-01-2020 18:00,2020,1,2,18,70.1,159,Unhealthy,70,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-01-2020 19:00,2020,1,2,19,82,165,Unhealthy,94,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-01-2020 20:00,2020,1,2,20,160.5,211,Very Unhealthy,239,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-01-2020 21:00,2020,1,2,21,291.3,341,Hazardous,422,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-01-2020 22:00,2020,1,2,22,316.1,366,Hazardous,341,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,02-01-2020 23:00,2020,1,2,23,311,361,Hazardous,306,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-01-2020 00:00,2020,1,3,0,375.5,418,Hazardous,440,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-01-2020 01:00,2020,1,3,1,459.8,473,Hazardous,544,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-01-2020 02:00,2020,1,3,2,525.4,517,Hazardous,591,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-01-2020 03:00,2020,1,3,3,473.2,482,Hazardous,421,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-01-2020 04:00,2020,1,3,4,446.1,464,Hazardous,419,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-01-2020 05:00,2020,1,3,5,441.6,461,Hazardous,437,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-01-2020 06:00,2020,1,3,6,294.3,344,Hazardous,147,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-01-2020 07:00,2020,1,3,7,261.6,312,Hazardous,229,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-01-2020 08:00,2020,1,3,8,242.3,292,Very Unhealthy,223,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-01-2020 09:00,2020,1,3,9,180.6,231,Very Unhealthy,119,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-01-2020 10:00,2020,1,3,10,348.3,398,Hazardous,516,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-01-2020 11:00,2020,1,3,11,262.1,312,Hazardous,176,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-01-2020 12:00,2020,1,3,12,269.5,320,Hazardous,277,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-01-2020 13:00,2020,1,3,13,198.2,248,Very Unhealthy,127,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-01-2020 14:00,2020,1,3,14,147.5,199,Unhealthy,97,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-01-2020 15:00,2020,1,3,15,121.2,185,Unhealthy,95,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-01-2020 16:00,2020,1,3,16,102,175,Unhealthy,83,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-01-2020 17:00,2020,1,3,17,101.9,175,Unhealthy,-999,UG/M3,1 Hr,Missing
Ulaanbaatar,PM2.5 - Principal,03-01-2020 18:00,2020,1,3,18,97.9,173,Unhealthy,96,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-01-2020 19:00,2020,1,3,19,103.1,176,Unhealthy,107,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-01-2020 20:00,2020,1,3,20,123.8,186,Unhealthy,142,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-01-2020 21:00,2020,1,3,21,165.2,216,Very Unhealthy,204,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-01-2020 22:00,2020,1,3,22,290.5,341,Hazardous,412,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,03-01-2020 23:00,2020,1,3,23,462.1,475,Hazardous,631,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-01-2020 00:00,2020,1,4,0,511.3,507,Hazardous,560,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-01-2020 01:00,2020,1,4,1,486.1,491,Hazardous,461,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-01-2020 02:00,2020,1,4,2,504.6,503,Hazardous,523,UG/M3,1 Hr,Suspect
Ulaanbaatar,PM2.5 - Principal,04-01-2020 03:00,2020,1,4,3,509.8,506,Hazardous,515,UG/M3,1 Hr,Suspect
Ulaanbaatar,PM2.5 - Principal,04-01-2020 04:00,2020,1,4,4,456.4,471,Hazardous,403,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-01-2020 05:00,2020,1,4,5,301.1,351,Hazardous,146,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-01-2020 06:00,2020,1,4,6,257.6,308,Hazardous,214,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-01-2020 07:00,2020,1,4,7,224.8,275,Very Unhealthy,192,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-01-2020 08:00,2020,1,4,8,186.4,237,Very Unhealthy,148,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-01-2020 09:00,2020,1,4,9,203.7,254,Very Unhealthy,221,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-01-2020 10:00,2020,1,4,10,256.8,307,Hazardous,310,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-01-2020 11:00,2020,1,4,11,321.8,372,Hazardous,387,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-01-2020 12:00,2020,1,4,12,424.9,450,Hazardous,528,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-01-2020 13:00,2020,1,4,13,229.4,279,Very Unhealthy,34,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-01-2020 14:00,2020,1,4,14,132.1,191,Unhealthy,35,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-01-2020 15:00,2020,1,4,15,79.5,163,Unhealthy,27,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-01-2020 16:00,2020,1,4,16,51.7,141,Unhealthy for Sensitive Groups,24,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-01-2020 17:00,2020,1,4,17,41.3,115,Unhealthy for Sensitive Groups,31,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-01-2020 18:00,2020,1,4,18,33.6,96,Moderate,26,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-01-2020 19:00,2020,1,4,19,37.3,105,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-01-2020 20:00,2020,1,4,20,56.1,151,Unhealthy,75,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-01-2020 21:00,2020,1,4,21,101.5,175,Unhealthy,147,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-01-2020 22:00,2020,1,4,22,294.8,345,Hazardous,488,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,04-01-2020 23:00,2020,1,4,23,428.9,453,Hazardous,563,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-01-2020 00:00,2020,1,5,0,412.4,442,Hazardous,396,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-01-2020 01:00,2020,1,5,1,343.2,393,Hazardous,274,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-01-2020 02:00,2020,1,5,2,227.1,277,Very Unhealthy,111,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-01-2020 03:00,2020,1,5,3,313.6,364,Hazardous,400,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-01-2020 04:00,2020,1,5,4,187.8,238,Very Unhealthy,62,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-01-2020 05:00,2020,1,5,5,126.4,188,Unhealthy,65,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-01-2020 06:00,2020,1,5,6,67.2,157,Unhealthy,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-01-2020 07:00,2020,1,5,7,39,110,Unhealthy for Sensitive Groups,11,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-01-2020 08:00,2020,1,5,8,23.5,75,Moderate,8,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-01-2020 09:00,2020,1,5,9,22.7,73,Moderate,22,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-01-2020 10:00,2020,1,5,10,39.3,110,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-01-2020 11:00,2020,1,5,11,56.1,151,Unhealthy,73,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-01-2020 12:00,2020,1,5,12,63,155,Unhealthy,70,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-01-2020 13:00,2020,1,5,13,51.9,141,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-01-2020 14:00,2020,1,5,14,35.4,100,Moderate,19,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-01-2020 15:00,2020,1,5,15,29.6,88,Moderate,24,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-01-2020 16:00,2020,1,5,16,24.8,78,Moderate,20,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-01-2020 17:00,2020,1,5,17,21.9,72,Moderate,19,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-01-2020 18:00,2020,1,5,18,21.4,71,Moderate,21,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-01-2020 19:00,2020,1,5,19,23.7,75,Moderate,26,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-01-2020 20:00,2020,1,5,20,39.8,112,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-01-2020 21:00,2020,1,5,21,37.9,107,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-01-2020 22:00,2020,1,5,22,36.9,104,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,05-01-2020 23:00,2020,1,5,23,36.4,103,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-01-2020 00:00,2020,1,6,0,79.2,163,Unhealthy,122,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-01-2020 01:00,2020,1,6,1,160.1,211,Very Unhealthy,241,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-01-2020 02:00,2020,1,6,2,217.1,267,Very Unhealthy,274,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-01-2020 03:00,2020,1,6,3,191,241,Very Unhealthy,165,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-01-2020 04:00,2020,1,6,4,148.5,199,Unhealthy,106,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-01-2020 05:00,2020,1,6,5,116.2,182,Unhealthy,84,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-01-2020 06:00,2020,1,6,6,84.1,166,Unhealthy,52,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-01-2020 07:00,2020,1,6,7,72.5,160,Unhealthy,61,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-01-2020 08:00,2020,1,6,8,65.7,156,Unhealthy,59,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-01-2020 09:00,2020,1,6,9,118.4,183,Unhealthy,171,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-01-2020 10:00,2020,1,6,10,225.7,276,Very Unhealthy,333,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-01-2020 11:00,2020,1,6,11,297.4,347,Hazardous,369,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-01-2020 12:00,2020,1,6,12,297.4,347,Hazardous,-999,UG/M3,1 Hr,Missing
Ulaanbaatar,PM2.5 - Principal,06-01-2020 13:00,2020,1,6,13,163.1,213,Very Unhealthy,96,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-01-2020 14:00,2020,1,6,14,96.7,172,Unhealthy,47,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-01-2020 15:00,2020,1,6,15,76,162,Unhealthy,58,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-01-2020 16:00,2020,1,6,16,62.6,155,Unhealthy,50,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-01-2020 17:00,2020,1,6,17,57.7,152,Unhealthy,53,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-01-2020 18:00,2020,1,6,18,53.8,146,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-01-2020 19:00,2020,1,6,19,58.4,152,Unhealthy,63,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-01-2020 20:00,2020,1,6,20,72.2,160,Unhealthy,86,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-01-2020 21:00,2020,1,6,21,189.7,240,Very Unhealthy,307,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-01-2020 22:00,2020,1,6,22,257.9,308,Hazardous,326,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,06-01-2020 23:00,2020,1,6,23,280.9,331,Hazardous,304,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-01-2020 00:00,2020,1,7,0,288.9,339,Hazardous,297,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-01-2020 01:00,2020,1,7,1,313,363,Hazardous,337,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-01-2020 02:00,2020,1,7,2,345,395,Hazardous,377,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-01-2020 03:00,2020,1,7,3,334,384,Hazardous,323,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-01-2020 04:00,2020,1,7,4,289,339,Hazardous,244,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-01-2020 05:00,2020,1,7,5,250.5,301,Hazardous,212,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-01-2020 06:00,2020,1,7,6,205.2,255,Very Unhealthy,160,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-01-2020 07:00,2020,1,7,7,152.1,203,Very Unhealthy,99,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-01-2020 08:00,2020,1,7,8,167,217,Very Unhealthy,182,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-01-2020 09:00,2020,1,7,9,188,238,Very Unhealthy,209,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-01-2020 10:00,2020,1,7,10,261,311,Hazardous,334,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-01-2020 11:00,2020,1,7,11,333,383,Hazardous,405,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-01-2020 12:00,2020,1,7,12,269.4,320,Hazardous,206,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-01-2020 13:00,2020,1,7,13,160.2,211,Very Unhealthy,51,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-01-2020 14:00,2020,1,7,14,94,171,Unhealthy,28,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-01-2020 15:00,2020,1,7,15,64.4,156,Unhealthy,35,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-01-2020 16:00,2020,1,7,16,53.2,145,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-01-2020 17:00,2020,1,7,17,47.5,131,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-01-2020 18:00,2020,1,7,18,51.7,141,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-01-2020 19:00,2020,1,7,19,50.8,139,Unhealthy for Sensitive Groups,50,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-01-2020 20:00,2020,1,7,20,61.4,154,Unhealthy,72,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-01-2020 21:00,2020,1,7,21,164.7,215,Very Unhealthy,268,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-01-2020 22:00,2020,1,7,22,248.8,298,Very Unhealthy,333,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,07-01-2020 23:00,2020,1,7,23,305.9,356,Hazardous,363,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-01-2020 00:00,2020,1,8,0,330.4,380,Hazardous,355,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-01-2020 01:00,2020,1,8,1,304.2,354,Hazardous,278,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-01-2020 02:00,2020,1,8,2,335.1,385,Hazardous,366,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-01-2020 03:00,2020,1,8,3,368.6,413,Hazardous,402,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-01-2020 04:00,2020,1,8,4,332.8,383,Hazardous,297,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-01-2020 05:00,2020,1,8,5,243.9,294,Very Unhealthy,155,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-01-2020 06:00,2020,1,8,6,205.9,256,Very Unhealthy,168,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-01-2020 07:00,2020,1,8,7,187.5,238,Very Unhealthy,169,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-01-2020 08:00,2020,1,8,8,156.7,207,Very Unhealthy,126,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-01-2020 09:00,2020,1,8,9,193.8,244,Very Unhealthy,231,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-01-2020 10:00,2020,1,8,10,270.4,321,Hazardous,347,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-01-2020 11:00,2020,1,8,11,346.7,396,Hazardous,423,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-01-2020 12:00,2020,1,8,12,312.8,363,Hazardous,279,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-01-2020 13:00,2020,1,8,13,167.8,218,Very Unhealthy,23,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-01-2020 14:00,2020,1,8,14,97.9,173,Unhealthy,28,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-01-2020 15:00,2020,1,8,15,56.9,152,Unhealthy,16,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-01-2020 16:00,2020,1,8,16,41.9,117,Unhealthy for Sensitive Groups,27,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-01-2020 17:00,2020,1,8,17,33.9,97,Moderate,26,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-01-2020 18:00,2020,1,8,18,34.4,98,Moderate,35,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-01-2020 19:00,2020,1,8,19,34.4,98,Moderate,0,UG/M3,1 Hr,Invalid
Ulaanbaatar,PM2.5 - Principal,08-01-2020 20:00,2020,1,8,20,48.1,132,Unhealthy for Sensitive Groups,55,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-01-2020 21:00,2020,1,8,21,74.8,161,Unhealthy,95,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-01-2020 22:00,2020,1,8,22,82.3,165,Unhealthy,89,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,08-01-2020 23:00,2020,1,8,23,78,163,Unhealthy,74,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,09-01-2020 00:00,2020,1,9,0,188.2,238,Very Unhealthy,295,UG/M3,1 Hr,Valid
